customer_id,checking_balance,savings_balance,total_balance,has_credit_card,has_personal_loan,has_mortgage,has_investment_account,has_business_account,product_count,digital_logins_90d,branch_visits_90d,support_calls_90d,monthly_deposits,monthly_card_spend,monthly_revenue,servicing_cost,monthly_profit,churn_probability,churn_risk_band,churned
CUST002510,1004.03,10864.47,11868.5,0,0,0,0,0,3,16,1,0,5599.29,0.0,5.77,22,-16.23,0.24,Medium Risk,1
CUST002511,104.53,335.71,440.24,1,0,0,0,0,3,26,5,0,5802.16,1186.64,21.56,38,-16.44,0.19,Medium Risk,0
CUST002512,7433.92,12725.86,20159.78,1,0,0,0,0,4,22,2,1,12509.02,4265.14,85.61,32,53.61,0.02,Low Risk,0
CUST002513,865.91,10524.43,11390.34,1,0,0,0,0,4,19,2,2,7677.39,0.0,5.55,38,-32.45,0.14,Low Risk,0
CUST002514,7787.91,10395.56,18183.47,1,1,0,0,1,6,33,5,3,2455.83,858.05,143.24,56,87.24,0.1,Low Risk,0
CUST002515,4812.03,0.0,4812.03,1,0,0,0,0,3,23,0,1,9266.32,922.15,18.2,24,-5.8,0.08,Low Risk,0
CUST002516,1947.14,15940.5,17887.64,0,0,1,1,0,5,20,2,2,8645.82,0.0,148.62,38,110.62,0.1,Low Risk,0
CUST002517,11050.31,23108.2,34158.51,0,0,1,0,0,4,21,2,2,14962.64,0.0,100.24,38,62.24,0.02,Low Risk,0
CUST002518,6032.76,18947.51,24980.27,1,0,1,0,0,5,19,2,0,7413.8,1665.5,126.46,26,100.46,0.02,Low Risk,0
CUST002519,1665.39,1680.99,3346.38,1,0,0,0,0,4,23,0,1,2963.28,1171.32,22.48,24,-1.52,0.08,Low Risk,0
CUST002520,4297.82,24091.22,28389.04,1,0,0,0,0,4,27,1,1,7931.86,3144.08,70.07,28,42.07,0.08,Low Risk,0
CUST002521,4346.53,23506.28,27852.81,1,0,0,0,0,4,16,1,2,20238.74,9505.86,184.31,34,150.31,0.02,Low Risk,0
CUST002522,0.0,0.0,0.0,1,0,0,0,0,2,33,2,0,1532.39,332.84,5.99,26,-20.01,0.31,Medium Risk,0
CUST002523,1691.81,2885.55,4577.36,0,0,0,0,0,3,22,1,2,3502.72,0.0,2.01,34,-31.99,0.14,Low Risk,0
CUST002524,2363.73,7918.75,10282.48,1,1,1,0,0,6,19,2,2,7834.9,91.88,136.4,38,98.4,0.02,Low Risk,0
CUST002525,0.0,5923.82,5923.82,0,0,0,0,0,2,21,2,0,2127.0,0.0,2.96,26,-23.04,0.26,Medium Risk,0
CUST002526,3402.5,43082.36,46484.86,1,0,0,0,0,4,20,2,1,4362.11,4524.95,104.12,32,72.12,0.18,Medium Risk,0
CUST002527,806.57,0.0,806.57,1,0,0,0,0,3,30,2,0,2758.12,1144.28,20.87,26,-5.13,0.13,Low Risk,0
CUST002528,1436.21,0.0,1436.21,1,1,0,0,0,4,19,2,0,4107.9,3316.24,105.17,26,79.17,0.02,Low Risk,0
CUST002529,0.0,8244.89,8244.89,1,0,1,0,0,4,29,3,1,1446.22,1136.94,109.59,36,73.59,0.18,Medium Risk,0
CUST002530,6394.69,27506.71,33901.4,1,1,0,1,0,6,24,2,6,5500.41,3516.37,179.18,62,117.18,0.07,Low Risk,0
CUST002531,806.46,8177.72,8984.18,1,0,0,0,0,4,17,5,1,6027.83,777.62,18.35,44,-25.65,0.08,Low Risk,0
CUST002532,527.83,4850.89,5378.71,1,0,0,0,0,4,15,3,0,3837.61,2011.2,38.8,30,8.8,0.08,Low Risk,0
CUST002533,2333.12,11272.44,13605.56,0,0,0,0,0,3,29,5,3,5785.91,0.0,6.41,56,-49.59,0.14,Low Risk,1
CUST002534,13.82,0.0,13.82,1,1,1,0,0,5,17,1,6,10375.69,4556.54,212.02,58,154.02,0.18,Medium Risk,0
CUST002535,2779.43,8861.57,11641.0,0,0,0,0,0,3,29,0,2,6510.15,0.0,5.36,30,-24.64,0.14,Low Risk,0
CUST002536,1758.68,4376.02,6134.7,1,0,0,0,1,5,15,1,2,3335.24,0.0,77.77,34,43.77,0.02,Low Risk,0
CUST002537,999.92,3531.83,4531.75,1,0,0,1,1,6,21,3,2,5326.6,0.0,132.1,42,90.1,0.02,Low Risk,0
CUST002538,5940.28,18022.14,23962.42,0,1,0,0,0,4,23,1,2,12065.73,0.0,55.99,34,21.99,0.08,Low Risk,0
CUST002539,1443.4,10717.49,12160.9,0,1,0,0,0,4,19,0,2,11088.95,0.0,50.84,30,20.84,0.02,Low Risk,0
CUST002540,178.15,5778.13,5956.28,0,0,0,1,0,4,25,0,2,8117.01,0.0,57.95,30,27.95,0.02,Low Risk,0
CUST002541,7564.89,11312.75,18877.63,1,0,1,1,0,6,23,2,1,21667.28,2468.88,192.62,32,160.62,0.02,Low Risk,0
CUST002542,4543.5,8223.84,12767.34,1,0,0,0,0,4,24,1,0,6698.67,2544.21,51.42,22,29.42,0.02,Low Risk,0
CUST002543,562.13,5922.27,6484.4,0,0,0,0,0,3,32,0,0,438.13,0.0,3.15,18,-14.85,0.08,Low Risk,0
CUST002544,8079.82,7358.91,15438.73,0,0,0,0,0,3,23,1,1,9983.93,0.0,6.37,28,-21.63,0.14,Low Risk,0
CUST002545,1984.3,0.0,1984.3,0,1,0,0,0,3,21,2,1,10089.5,0.0,45.66,32,13.66,0.08,Low Risk,0
CUST002546,739.95,7668.05,8408.0,1,1,0,1,0,6,22,0,1,1967.63,987.78,121.86,24,97.86,0.02,Low Risk,0
CUST002547,0.0,0.0,0.0,0,0,1,0,0,2,15,2,1,13378.47,0.0,85.0,32,53.0,0.19,Medium Risk,0
CUST002548,11814.17,39283.39,51097.56,0,0,1,0,0,4,25,2,8,27693.5,0.0,108.58,74,34.58,0.15,Low Risk,0
CUST002549,2857.07,9754.53,12611.6,1,1,0,0,0,5,21,7,0,3307.68,526.7,60.31,46,14.31,0.02,Low Risk,0
CUST002550,11261.42,60093.21,71354.63,0,1,0,0,0,4,22,2,2,15313.49,0.0,78.8,38,40.8,0.08,Low Risk,0
CUST002551,2013.77,7189.89,9203.66,1,0,0,0,1,5,24,0,4,2931.63,1091.28,98.91,42,56.91,0.07,Low Risk,0
CUST002552,636.39,0.0,636.39,1,0,0,0,0,3,23,2,1,3531.8,1182.81,21.5,32,-10.5,0.13,Low Risk,0
CUST002553,1480.23,14056.07,15536.3,1,0,0,0,0,4,24,4,0,3828.58,3108.3,63.47,34,29.47,0.02,Low Risk,0
CUST002554,3730.43,2598.08,6328.51,0,0,0,0,0,3,21,0,8,3437.85,0.0,2.54,66,-63.46,0.21,Medium Risk,1
CUST002555,0.0,45195.11,45195.11,1,0,0,0,0,3,19,1,0,9529.34,5081.77,114.07,22,92.07,0.02,Low Risk,0
CUST002556,4983.85,12081.19,17065.04,0,0,0,0,0,3,16,1,0,6932.14,0.0,7.7,22,-14.3,0.14,Low Risk,0
CUST002557,3668.45,0.0,3668.45,0,0,1,0,0,3,22,2,2,6193.36,0.0,86.22,38,48.22,0.02,Low Risk,0
CUST002558,1515.3,19598.84,21114.14,0,0,0,0,0,3,20,2,1,8963.67,0.0,10.3,32,-21.7,0.14,Low Risk,0
CUST002559,2079.64,4415.75,6495.39,1,0,1,1,0,6,17,3,4,10403.07,5219.25,236.85,54,182.85,0.07,Low Risk,0
CUST002560,2224.67,2987.99,5212.66,1,0,0,0,0,4,32,1,1,2058.41,862.33,17.76,28,-10.24,0.14,Low Risk,1
CUST002561,3015.13,2594.64,5609.77,1,1,0,0,0,5,18,5,0,5317.76,110.41,49.29,38,11.29,0.02,Low Risk,0
CUST002562,2632.44,8371.75,11004.19,0,1,0,0,0,4,18,1,0,7379.35,0.0,50.06,22,28.06,0.02,Low Risk,0
CUST002563,5163.45,11768.51,16931.95,0,0,1,0,0,4,21,5,1,5904.36,0.0,92.61,44,48.61,0.02,Low Risk,0
CUST002564,603.38,2887.36,3490.74,1,0,0,0,0,4,17,1,1,948.88,985.51,19.38,28,-8.62,0.24,Medium Risk,0
CUST002565,2593.45,11518.36,14111.81,0,0,0,0,0,3,17,1,1,16554.3,0.0,6.62,28,-21.38,0.14,Low Risk,0
CUST002566,1464.28,4168.93,5633.21,0,1,0,0,0,4,17,1,2,2085.47,0.0,47.57,34,13.57,0.08,Low Risk,0
CUST002567,18611.37,39834.75,58446.11,0,1,0,0,0,4,22,2,2,27829.69,0.0,71.12,38,33.12,0.02,Low Risk,0
CUST002568,2710.98,4082.15,6793.13,0,0,0,0,0,3,25,1,1,4603.53,0.0,2.94,28,-25.06,0.14,Low Risk,0
CUST002569,8806.21,0.0,8806.21,1,0,1,0,0,4,32,4,1,5431.27,3149.8,144.63,40,104.63,0.02,Low Risk,0
CUST002570,10291.03,21630.41,31921.44,0,0,0,0,0,3,25,1,1,7485.36,0.0,14.25,28,-13.75,0.08,Low Risk,0
CUST002571,1692.7,18468.99,20161.7,1,0,0,0,0,4,19,1,1,12452.51,8424.59,161.44,28,133.44,0.08,Low Risk,1
CUST002572,0.0,11338.57,11338.57,0,0,0,0,0,2,23,1,6,6116.56,0.0,5.67,58,-52.33,0.33,Medium Risk,0
CUST002573,243.39,340.67,584.06,0,0,1,0,0,3,16,3,0,1205.1,0.0,85.25,30,55.25,0.07,Low Risk,0
CUST002574,0.0,8122.93,8122.93,0,1,0,1,0,4,29,3,0,6944.45,0.0,104.06,30,74.06,0.02,Low Risk,0
CUST002575,3840.82,16582.96,20423.78,1,0,0,0,0,4,20,3,2,11670.37,1825.61,42.43,42,0.43,0.08,Low Risk,0
CUST002576,6312.02,16783.98,23096.0,0,1,0,0,0,4,17,0,1,8920.32,0.0,55.5,24,31.5,0.02,Low Risk,0
CUST002577,6216.43,30781.39,36997.82,0,0,0,0,0,3,26,0,1,13742.92,0.0,17.46,24,-6.54,0.08,Low Risk,0
CUST002578,8384.89,48499.03,56883.92,0,0,0,1,0,4,26,4,2,14142.91,0.0,82.04,46,36.04,0.02,Low Risk,0
CUST002579,3061.18,0.0,3061.18,1,0,1,0,0,4,19,3,2,7555.1,1586.23,114.57,42,72.57,0.18,Medium Risk,0
CUST002580,3501.26,5629.61,9130.87,1,0,0,0,0,4,20,2,0,12798.62,4576.63,86.36,26,60.36,0.02,Low Risk,0
CUST002581,3681.73,10510.9,14192.63,0,0,0,0,0,3,25,0,0,6417.34,0.0,6.48,18,-11.52,0.08,Low Risk,0
CUST002582,12436.57,5636.19,18072.76,1,0,0,1,0,5,17,1,0,16884.27,11038.59,260.66,22,238.66,0.02,Low Risk,0
CUST002583,9236.52,31568.56,40805.08,0,0,0,0,0,3,18,3,3,10182.5,0.0,18.86,48,-29.14,0.08,Low Risk,1
CUST002584,1216.71,0.0,1216.71,1,0,1,1,0,5,29,7,1,12621.84,3038.05,195.09,52,143.09,0.02,Low Risk,0
CUST002585,2291.22,2627.32,4918.54,1,0,0,0,0,4,14,1,1,2131.57,1133.1,22.47,28,-5.53,0.08,Low Risk,0
CUST002586,2030.86,0.0,2030.86,1,0,0,0,0,3,29,5,1,3937.25,0.0,0.68,44,-43.32,0.08,Low Risk,0
CUST002587,3697.86,4179.21,7877.07,0,0,0,0,0,3,24,3,1,4879.9,0.0,3.32,36,-32.68,0.14,Low Risk,0
CUST002588,1676.27,0.0,1676.27,0,0,1,0,0,3,20,1,1,9100.24,0.0,85.56,28,57.56,0.18,Medium Risk,0
CUST002589,2673.18,33048.75,35721.94,1,0,0,1,1,6,23,5,1,4184.96,7749.16,286.9,44,242.9,0.1,Low Risk,1
CUST002590,691.69,7395.14,8086.82,1,0,1,0,0,5,23,1,2,8819.45,3950.24,160.03,34,126.03,0.02,Low Risk,0
CUST002591,3857.31,1216.99,5074.3,0,0,1,0,0,4,17,3,0,10006.23,0.0,86.89,30,56.89,0.02,Low Risk,0
CUST002592,3815.22,12316.81,16132.03,1,0,0,0,0,4,14,6,6,1893.67,1713.38,38.27,78,-39.73,0.37,High Risk,0
CUST002593,3519.95,3984.51,7504.45,0,0,0,0,0,3,26,2,3,5186.49,0.0,3.17,44,-40.83,0.08,Low Risk,0
CUST002594,10360.02,36368.75,46728.77,1,0,1,0,0,5,25,2,8,10624.6,7919.81,249.19,74,175.19,0.07,Low Risk,0
CUST002595,1124.39,5131.09,6255.48,0,0,0,0,0,3,25,2,1,1712.32,0.0,2.94,32,-29.06,0.14,Low Risk,0
CUST002596,1592.29,8977.18,10569.47,0,1,0,0,0,4,22,1,0,4898.85,0.0,50.02,22,28.02,0.02,Low Risk,0
CUST002597,2050.55,5255.36,7305.91,0,0,0,0,0,3,23,3,8,5071.48,0.0,3.31,78,-74.69,0.27,Medium Risk,0
CUST002598,0.0,1968.1,1968.1,1,1,1,0,1,6,20,1,2,6712.83,1866.0,239.57,34,205.57,0.02,Low Risk,0
CUST002599,73.16,3859.26,3932.42,1,0,0,0,0,4,26,3,1,2221.83,1394.79,27.06,36,-8.94,0.14,Low Risk,0
CUST002600,1336.08,5978.68,7314.77,0,0,0,0,0,3,24,4,1,3063.71,0.0,3.43,40,-36.57,0.14,Low Risk,0
CUST002601,526.99,15409.02,15936.01,0,0,0,0,0,3,18,0,0,1132.27,0.0,7.88,18,-10.12,0.14,Low Risk,0
CUST002602,0.0,1587.96,1587.96,1,0,1,0,0,4,20,2,1,5504.12,49.56,86.69,32,54.69,0.02,Low Risk,0
CUST002603,413.74,7059.42,7473.17,1,0,0,0,0,4,25,1,0,6108.5,1373.67,28.39,22,6.39,0.02,Low Risk,0
CUST002604,1810.26,2677.34,4487.6,1,0,0,0,0,4,24,1,1,4274.95,2751.62,51.47,28,23.47,0.08,Low Risk,0
CUST002605,5843.77,6337.26,12181.03,1,0,0,0,0,4,17,2,1,6239.12,1393.47,30.2,32,-1.8,0.24,Medium Risk,0
CUST002606,899.39,7101.87,8001.26,1,0,0,0,0,4,25,3,0,1636.99,809.42,18.42,30,-11.58,0.08,Low Risk,0
CUST002607,2899.73,28906.03,31805.76,1,0,0,0,0,4,26,3,1,4250.09,6955.22,140.61,36,104.61,0.18,Medium Risk,1
CUST002608,0.0,17417.26,17417.26,1,0,0,1,0,4,20,4,0,8931.84,9899.0,241.89,34,207.89,0.02,Low Risk,0
CUST002609,369.99,20710.57,21080.57,1,0,0,1,0,5,29,3,1,4741.87,1178.55,86.69,36,50.69,0.02,Low Risk,0
CUST002610,1152.45,18184.05,19336.5,1,0,0,0,0,4,23,0,1,12453.94,6257.28,122.11,24,98.11,0.02,Low Risk,0
CUST002611,8118.59,1838.89,9957.48,1,0,1,1,0,6,26,1,1,14116.6,4702.74,228.27,28,200.27,0.1,Low Risk,0
CUST002612,1276.79,3057.74,4334.54,0,1,0,0,0,4,16,4,3,2898.95,0.0,46.95,52,-5.05,0.08,Low Risk,0
CUST002613,3526.03,1736.09,5262.12,1,0,0,0,0,4,22,5,0,7062.45,1491.29,28.89,38,-9.11,0.24,Medium Risk,0
CUST002614,5652.58,5724.45,11377.02,0,1,0,0,0,4,29,2,9,14323.57,0.0,49.75,80,-30.25,0.21,Medium Risk,0
CUST002615,1955.92,5809.54,7765.46,0,0,0,0,0,3,21,5,8,4910.08,0.0,3.56,86,-82.44,0.27,Medium Risk,1
CUST002616,2004.88,7476.06,9480.95,0,0,0,1,0,4,22,1,2,3896.05,0.0,59.41,34,25.41,0.02,Low Risk,0
CUST002617,5009.47,0.0,5009.47,0,1,1,0,0,4,29,2,0,3847.07,0.0,131.67,26,105.67,0.02,Low Risk,0
CUST002618,1845.62,3173.44,5019.06,1,0,0,0,0,4,22,3,0,1847.71,744.77,15.61,30,-14.39,0.14,Low Risk,0
CUST002619,5581.09,12099.54,17680.63,1,0,0,0,0,4,18,2,0,22248.94,5823.72,112.74,26,86.74,0.18,Medium Risk,0
CUST002620,1690.76,36669.79,38360.55,0,1,0,0,0,4,16,2,0,7286.83,0.0,63.9,26,37.9,0.08,Low Risk,0
CUST002621,909.66,24450.55,25360.21,1,0,0,0,0,4,20,2,7,9321.42,4145.06,87.14,68,19.14,0.15,Low Risk,1
CUST002622,0.0,17722.39,17722.39,1,0,1,0,0,4,27,2,2,15165.7,3658.22,159.71,38,121.71,0.08,Low Risk,0
CUST002623,4274.8,6042.14,10316.95,0,0,0,0,0,3,18,2,0,2582.48,0.0,4.45,26,-21.55,0.08,Low Risk,0
CUST002624,3319.89,28339.8,31659.69,0,0,0,1,0,4,16,1,1,6138.19,0.0,70.28,28,42.28,0.02,Low Risk,0
CUST002625,5476.54,18377.72,23854.25,1,0,0,0,0,4,20,3,0,7455.49,2345.99,53.24,30,23.24,0.08,Low Risk,0
CUST002626,5878.13,84270.91,90149.04,0,1,1,0,0,5,25,1,3,7562.39,0.0,174.09,40,134.09,0.02,Low Risk,0
CUST002627,380.2,3255.71,3635.91,0,0,0,0,0,3,20,3,9,17.75,0.0,1.75,84,-82.25,0.21,Medium Risk,0
CUST002628,1523.23,4116.51,5639.74,1,0,1,0,0,5,23,3,0,1269.62,895.43,103.68,30,73.68,0.02,Low Risk,0
CUST002629,988.38,8624.59,9612.97,1,0,0,0,0,4,24,1,0,346.15,962.77,21.97,22,-0.03,0.14,Low Risk,0
CUST002630,1909.57,13134.34,15043.9,1,0,0,0,0,4,19,2,3,8771.03,5008.29,97.35,44,53.35,0.18,Medium Risk,1
CUST002631,2210.22,12617.79,14828.01,0,0,0,1,0,4,21,1,2,7581.05,0.0,62.05,34,28.05,0.02,Low Risk,0
CUST002632,3830.54,10805.44,14635.98,0,1,1,0,0,5,26,3,0,14210.58,0.0,136.68,30,106.68,0.02,Low Risk,0
CUST002633,7510.11,15591.05,23101.17,0,0,0,1,0,4,19,3,1,11853.77,0.0,65.3,36,29.3,0.02,Low Risk,0
CUST002634,1205.24,27406.47,28611.71,1,0,1,0,1,6,18,1,1,15214.98,3694.85,240.61,28,212.61,0.02,Low Risk,0
CUST002635,2975.5,15584.99,18560.49,1,1,1,0,0,6,17,2,1,9785.25,1138.01,159.27,32,127.27,0.02,Low Risk,0
CUST002636,3871.82,12300.03,16171.85,1,0,1,0,0,5,19,1,0,14035.53,1302.4,115.88,22,93.88,0.02,Low Risk,0
CUST002637,16493.22,62854.27,79347.49,0,0,0,0,0,3,28,3,0,13537.26,0.0,36.92,30,6.92,0.02,Low Risk,0
CUST002638,801.57,0.0,801.57,1,1,0,0,0,4,20,3,2,2210.74,1015.05,63.54,42,21.54,0.13,Low Risk,0
CUST002639,7643.03,32059.54,39702.57,1,0,0,0,0,4,17,2,9,13306.65,1687.95,48.96,80,-31.04,0.27,Medium Risk,0
CUST002640,11993.36,14613.42,26606.78,1,0,0,0,0,4,20,1,1,25747.27,4425.61,90.97,28,62.97,0.02,Low Risk,0
CUST002641,2532.25,5981.87,8514.12,1,1,1,0,0,6,21,1,1,2962.2,676.96,146.02,28,118.02,0.02,Low Risk,0
CUST002642,5544.11,0.0,5544.11,1,0,0,0,0,3,19,0,0,2150.03,2059.57,38.92,18,20.92,0.08,Low Risk,0
CUST002643,9693.04,7257.24,16950.28,1,0,1,0,0,5,29,2,1,28017.29,8101.82,237.69,32,205.69,0.02,Low Risk,0
CUST002644,3157.35,16782.14,19939.49,1,0,1,0,0,5,15,1,2,9389.51,2025.13,130.9,34,96.9,0.02,Low Risk,0
CUST002645,6311.66,5471.25,11782.91,1,1,0,0,0,5,27,2,0,3127.68,2899.99,102.04,26,76.04,0.02,Low Risk,0
CUST002646,2568.59,7332.09,9900.67,0,0,0,0,0,3,25,1,0,2724.53,0.0,4.52,22,-17.48,0.14,Low Risk,0
CUST002647,3871.24,23457.3,27328.54,0,0,1,1,0,5,15,3,1,10252.63,0.0,153.02,36,117.02,0.02,Low Risk,0
CUST002648,3637.44,6037.4,9674.84,1,0,0,0,0,4,25,1,0,8803.78,786.18,18.38,22,-3.62,0.08,Low Risk,0
CUST002649,4162.73,7267.84,11430.57,0,1,0,0,1,5,21,2,2,6756.28,0.0,125.02,38,87.02,0.02,Low Risk,0
CUST002650,0.0,24577.19,24577.19,1,0,0,0,0,3,26,2,2,10296.32,1140.88,32.82,38,-5.18,0.14,Low Risk,1
CUST002651,1313.58,10626.85,11940.43,1,0,0,1,0,5,25,2,1,3781.55,637.72,72.23,32,40.23,0.02,Low Risk,0
CUST002652,6761.51,27288.3,34049.8,1,0,0,0,0,4,22,3,1,4868.56,2571.97,62.19,36,26.19,0.08,Low Risk,0
CUST002653,14136.77,2230.67,16367.44,1,0,1,0,0,5,14,4,0,26174.42,5316.51,186.52,34,152.52,0.02,Low Risk,0
CUST002654,1157.15,14187.85,15345.0,0,0,0,0,0,3,21,2,1,8044.1,0.0,7.48,32,-24.52,0.08,Low Risk,0
CUST002655,7033.29,13434.99,20468.28,0,0,0,0,0,3,19,2,8,9748.32,0.0,9.06,74,-64.94,0.21,Medium Risk,0
CUST002656,2049.52,6450.12,8499.65,0,0,0,0,0,3,29,0,0,4135.18,0.0,3.91,18,-14.09,0.08,Low Risk,0
CUST002657,0.0,7052.07,7052.07,0,0,0,0,0,2,21,3,0,2474.2,0.0,3.53,30,-26.47,0.26,Medium Risk,0
CUST002658,4241.34,14772.96,19014.3,1,0,0,0,0,4,17,2,2,10086.23,1938.15,43.69,38,5.69,0.02,Low Risk,0
CUST002659,2722.19,18867.53,21589.72,1,1,0,0,0,5,17,1,7,4533.66,1900.02,89.54,64,25.54,0.07,Low Risk,0
CUST002660,1270.62,6814.23,8084.85,1,0,0,0,0,4,23,2,0,3137.94,2164.02,42.78,26,16.78,0.08,Low Risk,0
CUST002661,2596.7,5543.06,8139.76,1,0,0,0,0,4,28,3,1,5113.21,440.89,11.57,36,-24.43,0.14,Low Risk,0
CUST002662,3491.84,0.0,3491.84,1,0,0,0,0,3,23,0,5,3704.94,0.0,1.16,48,-46.84,0.27,Medium Risk,1
CUST002663,10130.49,15753.46,25883.95,1,0,1,0,0,5,24,5,3,13935.96,1315.46,119.93,56,63.93,0.1,Low Risk,0
CUST002664,1738.03,28900.53,30638.57,1,0,1,0,0,5,22,5,4,21015.83,968.2,117.46,62,55.46,0.23,Medium Risk,0
CUST002665,4545.49,11403.61,15949.1,1,0,0,0,0,4,20,3,0,6071.72,800.99,21.63,30,-8.37,0.08,Low Risk,0
CUST002666,2956.88,16499.48,19456.36,1,0,0,0,0,4,23,2,0,8778.28,1570.48,37.5,26,11.5,0.02,Low Risk,0
CUST002667,559.76,10854.06,11413.82,0,0,0,0,0,3,28,1,0,6075.03,0.0,5.61,22,-16.39,0.14,Low Risk,0
CUST002668,3659.42,26294.62,29954.04,0,0,0,0,0,3,21,1,6,16394.07,0.0,14.37,58,-43.63,0.21,Medium Risk,0
CUST002669,12325.44,80197.64,92523.08,0,0,0,0,0,3,21,4,1,9702.21,0.0,44.21,40,4.21,0.08,Low Risk,0
CUST002670,3135.92,0.0,3135.92,1,0,0,0,0,3,28,1,1,4186.56,1468.21,27.47,28,-0.53,0.08,Low Risk,0
CUST002671,1773.68,27802.2,29575.88,1,0,1,0,0,5,16,3,1,4266.9,2708.19,148.24,36,112.24,0.02,Low Risk,0
CUST002672,936.44,2849.74,3786.18,1,0,1,0,0,5,21,4,4,7665.3,1235.79,108.98,58,50.98,0.07,Low Risk,0
CUST002673,2039.32,40.89,2080.22,1,0,0,0,1,4,23,1,0,2448.1,639.71,87.22,22,65.22,0.02,Low Risk,0
CUST002674,978.83,11519.32,12498.15,0,0,0,0,0,3,27,2,1,3759.49,0.0,6.09,32,-25.91,0.24,Medium Risk,1
CUST002675,0.0,0.0,0.0,0,0,0,0,0,1,21,1,1,4541.16,0.0,0.0,28,-28.0,0.31,Medium Risk,0
CUST002676,2570.37,14800.24,17370.6,0,1,1,0,0,5,18,1,1,6786.89,0.0,138.26,28,110.26,0.02,Low Risk,0
CUST002677,1757.32,4423.26,6180.58,0,0,1,0,0,4,19,3,0,1861.95,0.0,87.8,30,57.8,0.08,Low Risk,0
CUST002678,1488.1,4900.95,6389.05,1,0,0,0,0,4,34,2,1,2941.69,1992.24,38.81,32,6.81,0.02,Low Risk,0
CUST002679,0.0,12424.61,12424.61,0,0,0,0,0,2,33,2,1,0.0,0.0,6.21,32,-25.79,0.26,Medium Risk,0
CUST002680,2933.2,16833.7,19766.9,0,1,0,0,0,4,14,3,2,7781.86,0.0,54.39,42,12.39,0.08,Low Risk,0
CUST002681,1386.64,544.88,1931.52,1,0,0,0,0,4,21,2,0,4106.46,1957.27,35.97,26,9.97,0.02,Low Risk,0
CUST002682,1042.1,0.0,1042.1,0,0,0,0,1,3,27,3,1,2023.26,0.0,75.35,36,39.35,0.08,Low Risk,0
CUST002683,7740.86,10487.34,18228.2,0,0,0,0,0,3,29,0,0,17963.62,0.0,7.82,18,-10.18,0.08,Low Risk,0
CUST002684,455.72,0.0,455.72,0,0,0,1,0,3,23,0,2,3179.58,0.0,55.15,30,25.15,0.13,Low Risk,1
CUST002685,4750.46,30285.6,35036.06,0,1,0,0,0,4,23,1,1,3061.75,0.0,61.73,28,33.73,0.08,Low Risk,0
CUST002686,165.2,4934.5,5099.7,0,0,0,0,0,3,17,0,0,9219.44,0.0,2.52,18,-15.48,0.14,Low Risk,0
CUST002687,7218.62,20907.84,28126.46,1,0,0,0,0,4,24,0,1,10421.82,2960.03,66.14,24,42.14,0.08,Low Risk,0
CUST002688,575.4,12117.35,12692.75,0,1,0,0,0,4,19,3,2,7220.33,0.0,51.25,42,9.25,0.02,Low Risk,0
CUST002689,4.65,545.33,549.98,0,1,0,0,0,4,16,4,2,2488.83,0.0,45.27,46,-0.73,0.19,Medium Risk,0
CUST002690,5056.21,35186.27,40242.48,1,0,1,0,0,5,15,1,9,7475.26,5755.94,207.89,76,131.89,0.07,Low Risk,0
CUST002691,2101.97,3197.9,5299.86,1,0,0,0,0,4,25,2,0,1767.02,249.92,6.8,26,-19.2,0.08,Low Risk,0
CUST002692,1901.28,5673.52,7574.8,0,0,0,0,0,3,23,3,3,1758.79,0.0,3.47,48,-44.53,0.14,Low Risk,0
CUST002693,5452.65,9841.59,15294.24,1,0,0,0,1,5,18,2,0,0.0,4999.19,171.72,26,145.72,0.02,Low Risk,0
CUST002694,4968.54,7019.65,11988.19,1,0,0,0,1,5,28,6,2,2765.11,1443.95,106.16,54,52.16,0.02,Low Risk,0
CUST002695,1811.32,10652.37,12463.69,1,0,0,1,0,5,16,2,1,19644.23,6842.36,184.09,32,152.09,0.02,Low Risk,0
CUST002696,777.54,2719.51,3497.05,1,0,1,0,0,5,20,2,6,5661.03,655.72,98.42,62,36.42,0.07,Low Risk,0
CUST002697,1568.29,31351.06,32919.35,1,0,0,0,0,4,16,5,0,7679.33,5517.84,115.52,38,77.52,0.02,Low Risk,0
CUST002698,18467.93,25422.09,43890.02,0,0,0,0,0,3,21,4,1,7955.13,0.0,18.87,40,-21.13,0.08,Low Risk,0
CUST002699,7625.7,23210.14,30835.83,0,0,0,0,0,3,27,2,0,22361.14,0.0,14.15,26,-11.85,0.14,Low Risk,0
CUST002700,1804.31,4188.77,5993.09,0,0,0,0,0,3,23,4,2,4318.71,0.0,2.7,46,-43.3,0.08,Low Risk,0
CUST002701,2076.51,6980.39,9056.9,0,0,0,0,0,3,22,2,4,2004.37,0.0,4.18,50,-45.82,0.21,Medium Risk,0
CUST002702,1645.07,5791.26,7436.33,0,1,0,1,0,5,24,1,3,4260.08,0.0,103.44,40,63.44,0.1,Low Risk,0
CUST002703,6362.5,9761.29,16123.8,0,1,0,0,0,4,30,1,0,10142.24,0.0,52.0,22,30.0,0.02,Low Risk,0
CUST002704,10104.63,21139.68,31244.31,0,0,0,1,0,4,18,0,8,20708.3,0.0,68.94,66,2.94,0.21,Medium Risk,1
CUST002705,943.59,1338.91,2282.5,0,0,0,0,0,3,22,1,0,1841.22,0.0,0.98,22,-21.02,0.24,Medium Risk,1
